datetime,date,hour,weather,temperature_c,humidity_percent
2025-11-09 03:00:00,2025-11-09,3,clear,30.3,79.0
2025-11-09 04:00:00,2025-11-09,4,partly_cloudy,28.5,60.0
2025-11-09 05:00:00,2025-11-09,5,partly_cloudy,27.1,79.2
2025-11-09 06:00:00,2025-11-09,6,cloudy,30.1,68.9
2025-11-09 07:00:00,2025-11-09,7,cloudy,32.5,67.9
2025-11-09 08:00:00,2025-11-09,8,partly_cloudy,26.6,75.5
2025-11-09 09:00:00,2025-11-09,9,partly_cloudy,28.4,64.4
2025-11-09 10:00:00,2025-11-09,10,clear,33.8,79.2
2025-11-09 11:00:00,2025-11-09,11,clear,31.7,80.2
2025-11-09 12:00:00,2025-11-09,12,partly_cloudy,30.4,78.0
2025-11-09 13:00:00,2025-11-09,13,partly_cloudy,33.4,60.0
2025-11-09 14:00:00,2025-11-09,14,partly_cloudy,29.6,65.8
2025-11-09 15:00:00,2025-11-09,15,moderate_rain,28.1,89.5
2025-11-09 16:00:00,2025-11-09,16,storm,26.9,88.5
2025-11-09 17:00:00,2025-11-09,17,moderate_rain,26.2,93.4
2025-11-09 18:00:00,2025-11-09,18,moderate_rain,26.8,93.4
2025-11-09 19:00:00,2025-11-09,19,partly_cloudy,31.7,73.2
2025-11-09 20:00:00,2025-11-09,20,cloudy,28.3,77.6
2025-11-09 21:00:00,2025-11-09,21,cloudy,25.6,65.2
2025-11-09 22:00:00,2025-11-09,22,clear,26.7,62.6
2025-11-09 23:00:00,2025-11-09,23,clear,25.5,64.9
2025-11-10 00:00:00,2025-11-10,0,cloudy,26.0,76.2
2025-11-10 01:00:00,2025-11-10,1,clear,22.0,80.3
2025-11-10 02:00:00,2025-11-10,2,clear,27.0,70.6
2025-11-10 03:00:00,2025-11-10,3,partly_cloudy,26.4,63.0
2025-11-10 04:00:00,2025-11-10,4,partly_cloudy,27.9,60.4
2025-11-10 05:00:00,2025-11-10,5,partly_cloudy,26.9,78.1
2025-11-10 06:00:00,2025-11-10,6,partly_cloudy,26.4,77.5
2025-11-10 07:00:00,2025-11-10,7,cloudy,24.5,75.5
2025-11-10 08:00:00,2025-11-10,8,partly_cloudy,29.1,89.7
2025-11-10 09:00:00,2025-11-10,9,clear,31.9,73.3
2025-11-10 10:00:00,2025-11-10,10,partly_cloudy,31.4,90.7
2025-11-10 11:00:00,2025-11-10,11,clear,26.4,80.1
2025-11-10 12:00:00,2025-11-10,12,clear,31.2,77.3
2025-11-10 13:00:00,2025-11-10,13,moderate_rain,26.1,93.0
2025-11-10 14:00:00,2025-11-10,14,clear,28.3,73.6
2025-11-10 15:00:00,2025-11-10,15,storm,31.2,81.3
2025-11-10 16:00:00,2025-11-10,16,cloudy,28.7,76.0
2025-11-10 17:00:00,2025-11-10,17,light_rain,30.9,85.1
2025-11-10 18:00:00,2025-11-10,18,moderate_rain,29.0,91.8
2025-11-10 19:00:00,2025-11-10,19,clear,27.8,78.7
2025-11-10 20:00:00,2025-11-10,20,clear,30.5,69.8
2025-11-10 21:00:00,2025-11-10,21,partly_cloudy,27.8,80.6
2025-11-10 22:00:00,2025-11-10,22,clear,30.3,74.2
2025-11-10 23:00:00,2025-11-10,23,partly_cloudy,28.0,71.3
2025-11-11 00:00:00,2025-11-11,0,partly_cloudy,25.8,70.5
2025-11-11 01:00:00,2025-11-11,1,cloudy,26.4,80.7
2025-11-11 02:00:00,2025-11-11,2,partly_cloudy,24.3,86.2
2025-11-11 03:00:00,2025-11-11,3,clear,28.0,65.9
2025-11-11 04:00:00,2025-11-11,4,clear,26.9,79.6
2025-11-11 05:00:00,2025-11-11,5,clear,27.6,76.5
2025-11-11 06:00:00,2025-11-11,6,clear,27.0,65.1
2025-11-11 07:00:00,2025-11-11,7,partly_cloudy,30.7,84.8
2025-11-11 08:00:00,2025-11-11,8,clear,26.8,80.2
2025-11-11 09:00:00,2025-11-11,9,partly_cloudy,31.2,74.1
2025-11-11 10:00:00,2025-11-11,10,partly_cloudy,30.9,82.2
2025-11-11 11:00:00,2025-11-11,11,partly_cloudy,34.3,74.1
2025-11-11 12:00:00,2025-11-11,12,partly_cloudy,31.0,75.0
2025-11-11 13:00:00,2025-11-11,13,partly_cloudy,27.2,65.0
2025-11-11 14:00:00,2025-11-11,14,partly_cloudy,32.9,76.0
2025-11-11 15:00:00,2025-11-11,15,light_rain,29.0,81.5
2025-11-11 16:00:00,2025-11-11,16,cloudy,28.5,67.8
2025-11-11 17:00:00,2025-11-11,17,clear,25.7,92.6
2025-11-11 18:00:00,2025-11-11,18,clear,32.2,67.8
2025-11-11 19:00:00,2025-11-11,19,clear,28.9,75.7
2025-11-11 20:00:00,2025-11-11,20,partly_cloudy,27.8,73.8
2025-11-11 21:00:00,2025-11-11,21,partly_cloudy,24.2,90.3
2025-11-11 22:00:00,2025-11-11,22,partly_cloudy,24.3,70.7
2025-11-11 23:00:00,2025-11-11,23,clear,26.5,87.4
2025-11-12 00:00:00,2025-11-12,0,partly_cloudy,23.9,81.8
2025-11-12 01:00:00,2025-11-12,1,clear,27.3,75.7
2025-11-12 02:00:00,2025-11-12,2,partly_cloudy,25.7,79.4
2025-11-12 03:00:00,2025-11-12,3,partly_cloudy,24.9,84.2
2025-11-12 04:00:00,2025-11-12,4,partly_cloudy,25.9,81.4
2025-11-12 05:00:00,2025-11-12,5,cloudy,26.2,86.9
2025-11-12 06:00:00,2025-11-12,6,clear,28.7,77.4
2025-11-12 07:00:00,2025-11-12,7,clear,28.0,90.5
2025-11-12 08:00:00,2025-11-12,8,partly_cloudy,26.4,69.8
2025-11-12 09:00:00,2025-11-12,9,cloudy,26.8,82.9
2025-11-12 10:00:00,2025-11-12,10,cloudy,31.7,74.5
2025-11-12 11:00:00,2025-11-12,11,partly_cloudy,31.7,80.6
2025-11-12 12:00:00,2025-11-12,12,light_rain,32.1,85.8
2025-11-12 13:00:00,2025-11-12,13,clear,28.7,79.9
2025-11-12 14:00:00,2025-11-12,14,light_rain,33.1,88.1
2025-11-12 15:00:00,2025-11-12,15,moderate_rain,31.7,90.1
2025-11-12 16:00:00,2025-11-12,16,cloudy,28.6,74.8
2025-11-12 17:00:00,2025-11-12,17,moderate_rain,30.1,90.3
2025-11-12 18:00:00,2025-11-12,18,partly_cloudy,31.4,70.4
2025-11-12 19:00:00,2025-11-12,19,partly_cloudy,29.3,80.7
2025-11-12 20:00:00,2025-11-12,20,partly_cloudy,27.9,78.9
2025-11-12 21:00:00,2025-11-12,21,cloudy,26.1,63.7
2025-11-12 22:00:00,2025-11-12,22,clear,26.5,79.0
2025-11-12 23:00:00,2025-11-12,23,partly_cloudy,27.4,87.7
2025-11-13 00:00:00,2025-11-13,0,clear,25.0,76.8
2025-11-13 01:00:00,2025-11-13,1,cloudy,25.7,78.3
2025-11-13 02:00:00,2025-11-13,2,clear,28.5,87.6
2025-11-13 03:00:00,2025-11-13,3,clear,26.1,89.0
2025-11-13 04:00:00,2025-11-13,4,partly_cloudy,23.8,63.2
2025-11-13 05:00:00,2025-11-13,5,clear,29.0,60.0
2025-11-13 06:00:00,2025-11-13,6,clear,26.4,62.1
2025-11-13 07:00:00,2025-11-13,7,partly_cloudy,28.4,60.2
2025-11-13 08:00:00,2025-11-13,8,clear,30.0,68.5
2025-11-13 09:00:00,2025-11-13,9,clear,30.9,83.4
2025-11-13 10:00:00,2025-11-13,10,clear,34.3,72.0
2025-11-13 11:00:00,2025-11-13,11,partly_cloudy,28.2,77.6
2025-11-13 12:00:00,2025-11-13,12,partly_cloudy,31.8,82.0
2025-11-13 13:00:00,2025-11-13,13,moderate_rain,30.4,91.2
2025-11-13 14:00:00,2025-11-13,14,light_rain,29.7,82.2
2025-11-13 15:00:00,2025-11-13,15,clear,31.4,69.7
2025-11-13 16:00:00,2025-11-13,16,cloudy,30.6,71.3
2025-11-13 17:00:00,2025-11-13,17,moderate_rain,27.7,100.0
2025-11-13 18:00:00,2025-11-13,18,clear,25.5,70.8
2025-11-13 19:00:00,2025-11-13,19,clear,28.1,73.7
2025-11-13 20:00:00,2025-11-13,20,partly_cloudy,28.1,86.6
2025-11-13 21:00:00,2025-11-13,21,cloudy,25.0,82.2
2025-11-13 22:00:00,2025-11-13,22,cloudy,28.3,63.4
2025-11-13 23:00:00,2025-11-13,23,partly_cloudy,29.1,67.4
2025-11-14 00:00:00,2025-11-14,0,cloudy,26.3,78.4
2025-11-14 01:00:00,2025-11-14,1,clear,28.0,72.3
2025-11-14 02:00:00,2025-11-14,2,clear,25.2,78.8
2025-11-14 03:00:00,2025-11-14,3,partly_cloudy,27.2,77.4
2025-11-14 04:00:00,2025-11-14,4,partly_cloudy,24.3,86.5
2025-11-14 05:00:00,2025-11-14,5,clear,26.8,85.3
2025-11-14 06:00:00,2025-11-14,6,clear,25.8,68.5
2025-11-14 07:00:00,2025-11-14,7,partly_cloudy,28.2,79.9
2025-11-14 08:00:00,2025-11-14,8,cloudy,26.1,72.3
2025-11-14 09:00:00,2025-11-14,9,cloudy,27.9,76.8
2025-11-14 10:00:00,2025-11-14,10,partly_cloudy,29.2,61.1
2025-11-14 11:00:00,2025-11-14,11,clear,31.9,84.4
2025-11-14 12:00:00,2025-11-14,12,clear,29.3,75.9
2025-11-14 13:00:00,2025-11-14,13,cloudy,30.6,73.8
2025-11-14 14:00:00,2025-11-14,14,cloudy,28.1,63.7
2025-11-14 15:00:00,2025-11-14,15,clear,31.4,76.5
2025-11-14 16:00:00,2025-11-14,16,light_rain,27.9,80.7
2025-11-14 17:00:00,2025-11-14,17,moderate_rain,29.7,90.1
2025-11-14 18:00:00,2025-11-14,18,moderate_rain,26.9,86.9
2025-11-14 19:00:00,2025-11-14,19,clear,31.2,67.7
2025-11-14 20:00:00,2025-11-14,20,clear,28.4,63.9
2025-11-14 21:00:00,2025-11-14,21,partly_cloudy,27.3,77.3
2025-11-14 22:00:00,2025-11-14,22,partly_cloudy,27.9,77.3
2025-11-14 23:00:00,2025-11-14,23,partly_cloudy,26.8,60.0
2025-11-15 00:00:00,2025-11-15,0,partly_cloudy,24.5,81.6
2025-11-15 01:00:00,2025-11-15,1,clear,24.3,76.8
2025-11-15 02:00:00,2025-11-15,2,partly_cloudy,26.4,81.9
2025-11-15 03:00:00,2025-11-15,3,clear,25.5,75.8
2025-11-15 04:00:00,2025-11-15,4,partly_cloudy,26.1,83.7
2025-11-15 05:00:00,2025-11-15,5,clear,23.4,82.9
2025-11-15 06:00:00,2025-11-15,6,clear,27.4,67.9
2025-11-15 07:00:00,2025-11-15,7,clear,28.7,73.6
2025-11-15 08:00:00,2025-11-15,8,partly_cloudy,28.7,71.1
2025-11-15 09:00:00,2025-11-15,9,partly_cloudy,26.4,63.0
2025-11-15 10:00:00,2025-11-15,10,clear,30.8,65.6
2025-11-15 11:00:00,2025-11-15,11,clear,30.6,63.2
2025-11-15 12:00:00,2025-11-15,12,clear,31.7,78.1
2025-11-15 13:00:00,2025-11-15,13,partly_cloudy,30.9,84.5
2025-11-15 14:00:00,2025-11-15,14,moderate_rain,31.3,88.5
2025-11-15 15:00:00,2025-11-15,15,cloudy,32.5,83.0
2025-11-15 16:00:00,2025-11-15,16,light_rain,28.4,75.5
2025-11-15 17:00:00,2025-11-15,17,moderate_rain,31.0,89.4
2025-11-15 18:00:00,2025-11-15,18,clear,27.2,72.0
2025-11-15 19:00:00,2025-11-15,19,partly_cloudy,26.2,81.9
2025-11-15 20:00:00,2025-11-15,20,clear,28.0,76.9
2025-11-15 21:00:00,2025-11-15,21,partly_cloudy,27.2,80.4
2025-11-15 22:00:00,2025-11-15,22,clear,24.0,68.3
2025-11-15 23:00:00,2025-11-15,23,clear,26.4,78.8
2025-11-16 00:00:00,2025-11-16,0,partly_cloudy,25.5,75.5
2025-11-16 01:00:00,2025-11-16,1,clear,25.3,65.5
2025-11-16 02:00:00,2025-11-16,2,partly_cloudy,24.7,68.1
2025-11-16 03:00:00,2025-11-16,3,cloudy,24.4,75.1
2025-11-16 04:00:00,2025-11-16,4,partly_cloudy,24.1,74.1
2025-11-16 05:00:00,2025-11-16,5,cloudy,26.4,98.0
2025-11-16 06:00:00,2025-11-16,6,partly_cloudy,31.5,66.1
2025-11-16 07:00:00,2025-11-16,7,cloudy,25.9,60.0
2025-11-16 08:00:00,2025-11-16,8,clear,23.9,78.4
2025-11-16 09:00:00,2025-11-16,9,partly_cloudy,29.2,74.3
2025-11-16 10:00:00,2025-11-16,10,cloudy,29.8,67.8
2025-11-16 11:00:00,2025-11-16,11,cloudy,27.1,75.0
2025-11-16 12:00:00,2025-11-16,12,cloudy,31.8,76.9
2025-11-16 13:00:00,2025-11-16,13,partly_cloudy,33.6,71.8
2025-11-16 14:00:00,2025-11-16,14,partly_cloudy,28.6,73.9
2025-11-16 15:00:00,2025-11-16,15,light_rain,29.9,85.9
2025-11-16 16:00:00,2025-11-16,16,heavy_rain,31.9,98.0
2025-11-16 17:00:00,2025-11-16,17,cloudy,32.9,74.4
2025-11-16 18:00:00,2025-11-16,18,cloudy,30.5,69.6
2025-11-16 19:00:00,2025-11-16,19,clear,27.5,85.2
2025-11-16 20:00:00,2025-11-16,20,clear,33.7,72.6
2025-11-16 21:00:00,2025-11-16,21,clear,26.8,64.0
2025-11-16 22:00:00,2025-11-16,22,partly_cloudy,24.6,71.6
2025-11-16 23:00:00,2025-11-16,23,cloudy,26.8,72.1
2025-11-17 00:00:00,2025-11-17,0,clear,25.2,77.2
2025-11-17 01:00:00,2025-11-17,1,partly_cloudy,23.8,70.9
2025-11-17 02:00:00,2025-11-17,2,clear,22.4,93.9
2025-11-17 03:00:00,2025-11-17,3,clear,26.4,79.7
2025-11-17 04:00:00,2025-11-17,4,partly_cloudy,24.3,76.2
2025-11-17 05:00:00,2025-11-17,5,clear,24.4,78.5
2025-11-17 06:00:00,2025-11-17,6,clear,26.1,66.1
2025-11-17 07:00:00,2025-11-17,7,partly_cloudy,27.8,79.9
2025-11-17 08:00:00,2025-11-17,8,clear,30.0,72.3
2025-11-17 09:00:00,2025-11-17,9,cloudy,27.2,81.6
2025-11-17 10:00:00,2025-11-17,10,partly_cloudy,35.0,63.4
2025-11-17 11:00:00,2025-11-17,11,clear,30.2,90.0
2025-11-17 12:00:00,2025-11-17,12,partly_cloudy,30.5,81.6
2025-11-17 13:00:00,2025-11-17,13,light_rain,28.0,85.9
2025-11-17 14:00:00,2025-11-17,14,clear,28.6,72.7
2025-11-17 15:00:00,2025-11-17,15,heavy_rain,28.3,79.5
2025-11-17 16:00:00,2025-11-17,16,light_rain,29.0,76.9
2025-11-17 17:00:00,2025-11-17,17,light_rain,28.0,87.6
2025-11-17 18:00:00,2025-11-17,18,moderate_rain,29.7,82.9
2025-11-17 19:00:00,2025-11-17,19,clear,28.3,60.0
2025-11-17 20:00:00,2025-11-17,20,partly_cloudy,29.3,69.9
2025-11-17 21:00:00,2025-11-17,21,partly_cloudy,23.2,73.4
2025-11-17 22:00:00,2025-11-17,22,partly_cloudy,27.3,67.7
2025-11-17 23:00:00,2025-11-17,23,clear,26.7,78.6
2025-11-18 00:00:00,2025-11-18,0,partly_cloudy,25.7,82.9
2025-11-18 01:00:00,2025-11-18,1,clear,24.2,67.8
2025-11-18 02:00:00,2025-11-18,2,cloudy,22.0,80.0
2025-11-18 03:00:00,2025-11-18,3,cloudy,25.2,87.1
2025-11-18 04:00:00,2025-11-18,4,clear,22.4,75.0
2025-11-18 05:00:00,2025-11-18,5,cloudy,24.4,87.2
2025-11-18 06:00:00,2025-11-18,6,partly_cloudy,27.9,86.7
2025-11-18 07:00:00,2025-11-18,7,clear,25.9,75.4
2025-11-18 08:00:00,2025-11-18,8,clear,28.5,78.8
2025-11-18 09:00:00,2025-11-18,9,clear,26.7,72.9
2025-11-18 10:00:00,2025-11-18,10,clear,31.1,60.0
2025-11-18 11:00:00,2025-11-18,11,clear,29.5,60.0
2025-11-18 12:00:00,2025-11-18,12,clear,30.9,60.0
2025-11-18 13:00:00,2025-11-18,13,light_rain,29.9,80.5
2025-11-18 14:00:00,2025-11-18,14,clear,31.2,73.3
2025-11-18 15:00:00,2025-11-18,15,light_rain,33.8,87.9
2025-11-18 16:00:00,2025-11-18,16,moderate_rain,32.7,81.3
2025-11-18 17:00:00,2025-11-18,17,moderate_rain,29.6,82.5
2025-11-18 18:00:00,2025-11-18,18,partly_cloudy,29.3,79.1
2025-11-18 19:00:00,2025-11-18,19,clear,29.9,71.7
2025-11-18 20:00:00,2025-11-18,20,partly_cloudy,27.6,70.1
2025-11-18 21:00:00,2025-11-18,21,clear,25.1,87.9
2025-11-18 22:00:00,2025-11-18,22,clear,24.0,70.7
2025-11-18 23:00:00,2025-11-18,23,cloudy,27.1,74.1
2025-11-19 00:00:00,2025-11-19,0,partly_cloudy,23.3,64.3
2025-11-19 01:00:00,2025-11-19,1,clear,25.3,61.1
2025-11-19 02:00:00,2025-11-19,2,clear,23.2,77.9
2025-11-19 03:00:00,2025-11-19,3,partly_cloudy,26.1,91.7
2025-11-19 04:00:00,2025-11-19,4,clear,22.0,75.7
2025-11-19 05:00:00,2025-11-19,5,partly_cloudy,28.5,66.9
2025-11-19 06:00:00,2025-11-19,6,partly_cloudy,25.7,75.8
2025-11-19 07:00:00,2025-11-19,7,partly_cloudy,29.8,77.4
2025-11-19 08:00:00,2025-11-19,8,clear,31.5,76.0
2025-11-19 09:00:00,2025-11-19,9,clear,26.2,74.6
2025-11-19 10:00:00,2025-11-19,10,partly_cloudy,31.6,84.1
2025-11-19 11:00:00,2025-11-19,11,clear,33.6,83.1
2025-11-19 12:00:00,2025-11-19,12,moderate_rain,31.6,94.1
2025-11-19 13:00:00,2025-11-19,13,cloudy,29.8,96.4
2025-11-19 14:00:00,2025-11-19,14,moderate_rain,32.0,89.1
2025-11-19 15:00:00,2025-11-19,15,light_rain,28.2,88.2
2025-11-19 16:00:00,2025-11-19,16,light_rain,26.3,78.5
2025-11-19 17:00:00,2025-11-19,17,partly_cloudy,28.2,77.8
2025-11-19 18:00:00,2025-11-19,18,partly_cloudy,30.0,79.9
2025-11-19 19:00:00,2025-11-19,19,partly_cloudy,33.7,86.0
2025-11-19 20:00:00,2025-11-19,20,partly_cloudy,28.4,93.6
2025-11-19 21:00:00,2025-11-19,21,clear,25.7,60.0
2025-11-19 22:00:00,2025-11-19,22,clear,26.1,75.1
2025-11-19 23:00:00,2025-11-19,23,partly_cloudy,24.4,94.6
2025-11-20 00:00:00,2025-11-20,0,clear,25.3,69.8
2025-11-20 01:00:00,2025-11-20,1,partly_cloudy,24.7,76.1
2025-11-20 02:00:00,2025-11-20,2,cloudy,27.8,79.0
2025-11-20 03:00:00,2025-11-20,3,clear,22.0,75.1
2025-11-20 04:00:00,2025-11-20,4,partly_cloudy,27.6,68.5
2025-11-20 05:00:00,2025-11-20,5,clear,23.1,70.2
2025-11-20 06:00:00,2025-11-20,6,partly_cloudy,27.7,77.6
2025-11-20 07:00:00,2025-11-20,7,cloudy,27.6,89.6
2025-11-20 08:00:00,2025-11-20,8,partly_cloudy,26.4,67.6
2025-11-20 09:00:00,2025-11-20,9,partly_cloudy,31.1,76.3
2025-11-20 10:00:00,2025-11-20,10,clear,32.0,88.0
2025-11-20 11:00:00,2025-11-20,11,cloudy,34.9,69.7
2025-11-20 12:00:00,2025-11-20,12,partly_cloudy,34.1,66.4
2025-11-20 13:00:00,2025-11-20,13,clear,31.3,67.8
2025-11-20 14:00:00,2025-11-20,14,cloudy,26.6,64.1
2025-11-20 15:00:00,2025-11-20,15,partly_cloudy,30.0,73.0
2025-11-20 16:00:00,2025-11-20,16,clear,29.8,65.4
2025-11-20 17:00:00,2025-11-20,17,moderate_rain,28.4,90.6
2025-11-20 18:00:00,2025-11-20,18,clear,26.1,76.6
2025-11-20 19:00:00,2025-11-20,19,partly_cloudy,30.1,65.9
2025-11-20 20:00:00,2025-11-20,20,partly_cloudy,32.8,74.3
2025-11-20 21:00:00,2025-11-20,21,cloudy,29.9,77.6
2025-11-20 22:00:00,2025-11-20,22,cloudy,27.0,74.4
2025-11-20 23:00:00,2025-11-20,23,cloudy,27.5,80.2
2025-11-21 00:00:00,2025-11-21,0,clear,25.9,83.0
2025-11-21 01:00:00,2025-11-21,1,clear,28.9,75.2
2025-11-21 02:00:00,2025-11-21,2,clear,27.1,61.4
2025-11-21 03:00:00,2025-11-21,3,partly_cloudy,27.9,80.8
2025-11-21 04:00:00,2025-11-21,4,partly_cloudy,27.4,87.5
2025-11-21 05:00:00,2025-11-21,5,partly_cloudy,26.2,88.9
2025-11-21 06:00:00,2025-11-21,6,clear,26.0,74.2
2025-11-21 07:00:00,2025-11-21,7,cloudy,29.8,82.8
2025-11-21 08:00:00,2025-11-21,8,clear,27.6,68.5
2025-11-21 09:00:00,2025-11-21,9,cloudy,28.2,60.0
2025-11-21 10:00:00,2025-11-21,10,partly_cloudy,28.0,66.8
2025-11-21 11:00:00,2025-11-21,11,clear,31.3,90.2
2025-11-21 12:00:00,2025-11-21,12,clear,29.5,82.5
2025-11-21 13:00:00,2025-11-21,13,moderate_rain,30.5,88.6
2025-11-21 14:00:00,2025-11-21,14,clear,32.2,89.6
2025-11-21 15:00:00,2025-11-21,15,moderate_rain,33.7,94.5
2025-11-21 16:00:00,2025-11-21,16,cloudy,29.1,83.5
2025-11-21 17:00:00,2025-11-21,17,light_rain,29.0,82.4
2025-11-21 18:00:00,2025-11-21,18,clear,28.4,77.5
2025-11-21 19:00:00,2025-11-21,19,clear,32.0,83.3
2025-11-21 20:00:00,2025-11-21,20,clear,28.3,86.0
2025-11-21 21:00:00,2025-11-21,21,clear,25.4,76.8
2025-11-21 22:00:00,2025-11-21,22,partly_cloudy,25.0,79.6
2025-11-21 23:00:00,2025-11-21,23,clear,23.8,70.9
2025-11-22 00:00:00,2025-11-22,0,clear,26.0,63.7
2025-11-22 01:00:00,2025-11-22,1,partly_cloudy,30.0,83.8
2025-11-22 02:00:00,2025-11-22,2,clear,26.0,70.5
2025-11-22 03:00:00,2025-11-22,3,clear,26.7,74.6
2025-11-22 04:00:00,2025-11-22,4,cloudy,27.0,88.9
2025-11-22 05:00:00,2025-11-22,5,clear,27.7,70.1
2025-11-22 06:00:00,2025-11-22,6,partly_cloudy,29.9,74.5
2025-11-22 07:00:00,2025-11-22,7,clear,28.1,70.3
2025-11-22 08:00:00,2025-11-22,8,partly_cloudy,28.5,84.4
2025-11-22 09:00:00,2025-11-22,9,partly_cloudy,28.5,64.6
2025-11-22 10:00:00,2025-11-22,10,partly_cloudy,31.5,83.2
2025-11-22 11:00:00,2025-11-22,11,clear,31.1,88.5
2025-11-22 12:00:00,2025-11-22,12,moderate_rain,32.6,87.1
2025-11-22 13:00:00,2025-11-22,13,partly_cloudy,31.8,76.2
2025-11-22 14:00:00,2025-11-22,14,partly_cloudy,31.5,81.0
2025-11-22 15:00:00,2025-11-22,15,partly_cloudy,33.0,77.4
2025-11-22 16:00:00,2025-11-22,16,light_rain,27.3,88.8
2025-11-22 17:00:00,2025-11-22,17,heavy_rain,28.6,84.2
2025-11-22 18:00:00,2025-11-22,18,clear,29.4,75.4
2025-11-22 19:00:00,2025-11-22,19,partly_cloudy,24.8,78.0
2025-11-22 20:00:00,2025-11-22,20,partly_cloudy,28.2,83.3
2025-11-22 21:00:00,2025-11-22,21,clear,25.3,87.7
2025-11-22 22:00:00,2025-11-22,22,partly_cloudy,25.1,89.5
2025-11-22 23:00:00,2025-11-22,23,clear,25.4,87.0
2025-11-23 00:00:00,2025-11-23,0,cloudy,23.1,76.7
2025-11-23 01:00:00,2025-11-23,1,clear,25.4,82.9
2025-11-23 02:00:00,2025-11-23,2,clear,27.2,68.4
2025-11-23 03:00:00,2025-11-23,3,cloudy,27.9,66.7
2025-11-23 04:00:00,2025-11-23,4,partly_cloudy,28.8,62.5
2025-11-23 05:00:00,2025-11-23,5,partly_cloudy,25.5,83.7
2025-11-23 06:00:00,2025-11-23,6,clear,29.6,79.5
2025-11-23 07:00:00,2025-11-23,7,partly_cloudy,28.4,73.6
2025-11-23 08:00:00,2025-11-23,8,partly_cloudy,25.2,65.4
2025-11-23 09:00:00,2025-11-23,9,clear,27.6,67.1
2025-11-23 10:00:00,2025-11-23,10,clear,33.6,70.0
2025-11-23 11:00:00,2025-11-23,11,partly_cloudy,30.0,82.4
2025-11-23 12:00:00,2025-11-23,12,partly_cloudy,28.2,96.9
2025-11-23 13:00:00,2025-11-23,13,clear,29.3,60.0
2025-11-23 14:00:00,2025-11-23,14,cloudy,30.6,85.3
2025-11-23 15:00:00,2025-11-23,15,storm,33.2,96.1
2025-11-23 16:00:00,2025-11-23,16,heavy_rain,29.4,86.1
2025-11-23 17:00:00,2025-11-23,17,heavy_rain,28.6,87.5
2025-11-23 18:00:00,2025-11-23,18,light_rain,28.9,81.0
2025-11-23 19:00:00,2025-11-23,19,partly_cloudy,30.7,70.0
2025-11-23 20:00:00,2025-11-23,20,partly_cloudy,25.0,71.3
2025-11-23 21:00:00,2025-11-23,21,clear,27.5,100.0
2025-11-23 22:00:00,2025-11-23,22,clear,26.2,60.0
2025-11-23 23:00:00,2025-11-23,23,cloudy,24.8,76.5
2025-11-24 00:00:00,2025-11-24,0,clear,26.1,71.7
2025-11-24 01:00:00,2025-11-24,1,clear,28.3,79.0
2025-11-24 02:00:00,2025-11-24,2,clear,27.3,81.4
2025-11-24 03:00:00,2025-11-24,3,partly_cloudy,24.4,72.6
2025-11-24 04:00:00,2025-11-24,4,partly_cloudy,25.2,88.5
2025-11-24 05:00:00,2025-11-24,5,clear,26.6,86.3
2025-11-24 06:00:00,2025-11-24,6,cloudy,27.1,87.6
2025-11-24 07:00:00,2025-11-24,7,clear,28.2,85.8
2025-11-24 08:00:00,2025-11-24,8,clear,29.2,70.0
2025-11-24 09:00:00,2025-11-24,9,clear,25.9,65.3
2025-11-24 10:00:00,2025-11-24,10,clear,29.5,67.3
2025-11-24 11:00:00,2025-11-24,11,cloudy,30.7,85.7
2025-11-24 12:00:00,2025-11-24,12,partly_cloudy,29.3,89.1
2025-11-24 13:00:00,2025-11-24,13,partly_cloudy,31.2,87.8
2025-11-24 14:00:00,2025-11-24,14,light_rain,28.5,85.2
2025-11-24 15:00:00,2025-11-24,15,clear,35.0,82.9
2025-11-24 16:00:00,2025-11-24,16,clear,25.6,67.4
2025-11-24 17:00:00,2025-11-24,17,heavy_rain,26.6,88.7
2025-11-24 18:00:00,2025-11-24,18,clear,30.1,73.3
2025-11-24 19:00:00,2025-11-24,19,partly_cloudy,27.4,68.6
2025-11-24 20:00:00,2025-11-24,20,cloudy,29.2,83.6
2025-11-24 21:00:00,2025-11-24,21,clear,27.2,74.8
2025-11-24 22:00:00,2025-11-24,22,partly_cloudy,25.7,60.0
2025-11-24 23:00:00,2025-11-24,23,cloudy,27.3,76.4
2025-11-25 00:00:00,2025-11-25,0,cloudy,28.7,88.7
2025-11-25 01:00:00,2025-11-25,1,partly_cloudy,23.6,78.6
2025-11-25 02:00:00,2025-11-25,2,cloudy,25.5,60.0
2025-11-25 03:00:00,2025-11-25,3,partly_cloudy,23.6,87.3
2025-11-25 04:00:00,2025-11-25,4,partly_cloudy,22.7,78.5
2025-11-25 05:00:00,2025-11-25,5,clear,23.1,88.8
2025-11-25 06:00:00,2025-11-25,6,partly_cloudy,26.5,78.9
2025-11-25 07:00:00,2025-11-25,7,clear,26.1,69.8
2025-11-25 08:00:00,2025-11-25,8,partly_cloudy,29.9,76.4
2025-11-25 09:00:00,2025-11-25,9,partly_cloudy,31.9,71.2
2025-11-25 10:00:00,2025-11-25,10,partly_cloudy,32.6,86.8
2025-11-25 11:00:00,2025-11-25,11,clear,29.3,74.6
2025-11-25 12:00:00,2025-11-25,12,light_rain,26.1,78.5
